ID,centreline_id,location_name,site_lat,site_lon,dist_m,bearing_deg,closure_road,closure_name,District,RoadClass,Planned,closure_lat,closure_lon,StartTime,EndTime,duration_days,MaxImpact,CurrImpact,Type,SubType,DirectionsAffected,WorkEventType,Signing,obs_during,survey_days_during,during_vol_mean,during_vol_sum,during_cars,during_trucks,during_buses,during_peds,during_bikes,during_dir_n,during_dir_s,during_dir_e,during_dir_w,base_n,base_survey_days,base_vol_mean,base_vol_std,base_cars,base_trucks,base_buses,baseline_match,n_neighbour_sites,has_baseline,vol_delta,vol_delta_pct,vol_sigma,direction,significant
Tor-RD1H2026-630,13465757,College St / Bathurst St,43.65646579,-79.40770212,413.4969034,81.09093188,Manning Ave,Manning Ave 49 m North of College St to 49 m South of Morley Safer Lane,TORONTO,Local Road,1,43.65589,-79.41278,2026-04-13T13:00:00.000Z,2026-06-30T20:00:00.000Z,78.29166667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Enwave/Chill & Hot Water,,57,1,391.754386,22330,380.1052632,9.421052632,2.228070175,222.3859649,79.47368421,114.1754386,104.877193,86.57894737,86.12280702,352,8,438.5767045,87.44016968,426.1988636,9.491477273,2.886363636,hour,1,1,-46.82231858,-10.67597027,-0.535478359,0,0
Tor-RD1H2026-709-1,13462944,Willowridge Rd / Richgrove Dr,43.67571293,-79.5684342,180.0415731,199.4160613,Redgrave Dr,Redgrave Dr 79 m Southeast of Birchleaf Cres to 79 m Southeast of Birchleaf Cres,ETOBICOKE,Local Road,1,43.67724,-79.56769,2026-04-27T11:00:00.000Z,2026-06-12T20:00:00.000Z,46.375,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,,56,1,70.41071429,3943,66.78571429,0.732142857,2.892857143,12.85714286,0.25,14.98214286,9.178571429,32.53571429,13.71428571,,,,,,,,none,3,0,,,,,
Tor-RD1H2026-709-1,13462365,Longbourne Dr / Redgrave Dr,43.67910224,-79.57018636,288.4122913,315.8880071,Redgrave Dr,Redgrave Dr 79 m Southeast of Birchleaf Cres to 79 m Southeast of Birchleaf Cres,ETOBICOKE,Local Road,1,43.67724,-79.56769,2026-04-27T11:00:00.000Z,2026-06-12T20:00:00.000Z,46.375,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,,56,1,34.05357143,1907,31.17857143,0.964285714,1.910714286,5.339285714,0.178571429,12.17857143,5.535714286,8.196428571,8.142857143,,,,,,,,none,3,0,,,,,
Tor-RD1H2026-709-1,13463137,Martin Grove Rd / Eglinton Ave W,43.67447776,-79.56317672,475.4853924,130.2365575,Redgrave Dr,Redgrave Dr 79 m Southeast of Birchleaf Cres to 79 m Southeast of Birchleaf Cres,ETOBICOKE,Local Road,1,43.67724,-79.56769,2026-04-27T11:00:00.000Z,2026-06-12T20:00:00.000Z,46.375,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,,57,1,963.3508772,54911,924.9298246,24.22807018,14.19298246,31.59649123,2.789473684,152.4385965,114.0350877,233.6842105,463.1929825,152,4,981.3092105,275.0963283,953.8618421,17.78289474,9.664473684,hour,3,1,-17.95833333,-1.830038192,-0.065280164,0,0
Tor-RD1S2025-331-1,13464161,Bloor St W / Walmer Rd / Robert St,43.66635888,-79.40535481,482.8228521,283.9805116,Sussex Ave,Sussex Ave 24 m East of bpNichol Lane to 3 m East of bpNichol Lane,TORONTO,Local Road,1,43.66531,-79.39953,2025-09-08T10:00:00.000Z,2026-09-30T20:00:00.000Z,387.4166667,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Other,,56,1,208.875,11697,200.0892857,6.517857143,2.267857143,315.1607143,104.5535714,10.08928571,16.98214286,89.16071429,92.64285714,,,,,,,,none,1,0,,,,,
Tor-RD1S2025-331-2,13464161,Bloor St W / Walmer Rd / Robert St,43.66635888,-79.40535481,463.9895952,285.2705603,Sussex Ave,Sussex Ave 3 m East of bpNichol Lane to bpNichol Lane,TORONTO,Local Road,1,43.66526,-79.39979,2025-09-08T10:00:00.000Z,2026-09-30T20:00:00.000Z,387.4166667,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Other,,56,1,208.875,11697,200.0892857,6.517857143,2.267857143,315.1607143,104.5535714,10.08928571,16.98214286,89.16071429,92.64285714,,,,,,,,none,1,0,,,,,
Tor-RD1S2025-331-3,13464161,Bloor St W / Walmer Rd / Robert St,43.66635888,-79.40535481,461.9577099,285.4824108,bpNichol Lane,bpNichol Lane at Sussex Ave to 29 m North of Sussex Ave,TORONTO,Unknown,1,43.66525,-79.39982,2025-09-08T10:00:00.000Z,2026-09-30T20:00:00.000Z,387.4166667,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Other,,56,1,208.875,11697,200.0892857,6.517857143,2.267857143,315.1607143,104.5535714,10.08928571,16.98214286,89.16071429,92.64285714,,,,,,,,none,1,0,,,,,
Tor-RD1S2025-355-1,13464438,Keele St / Dundas St W,43.66540541,-79.46453402,135.2786901,208.9481934,Heintzman St,Heintzman St 19 m South of Ln 2 N Dundas W Indian Grv to Ln 2 N Dundas W Indian Grv,TORONTO,Unknown,1,43.66647,-79.46372,2025-09-29T11:00:00.000Z,2027-09-15T23:00:00.000Z,716.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Swinging of boom and counterweight of tower crane including flying of forms,,56,1,578.1964286,32379,548.3928571,14.07142857,15.73214286,138.1785714,12.19642857,105.2321429,120.3392857,208.3571429,144.2678571,128,4,606.578125,61.15626163,524.28125,68.3515625,13.9453125,hour_dow,3,1,-28.38169643,-4.678984497,-0.464084881,0,0
Tor-RD1S2025-355-1,13464716,Keele St / Annette St,43.66365367,-79.46380372,313.2336308,181.2319375,Heintzman St,Heintzman St 19 m South of Ln 2 N Dundas W Indian Grv to Ln 2 N Dundas W Indian Grv,TORONTO,Unknown,1,43.66647,-79.46372,2025-09-29T11:00:00.000Z,2027-09-15T23:00:00.000Z,716.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Swinging of boom and counterweight of tower crane including flying of forms,,57,1,493.8421053,28149,468.1929825,11.22807018,14.42105263,33.10526316,24.98245614,168.7192982,135.7719298,84.10526316,105.245614,96,3,551.9479167,88.14716997,477.375,64.04166667,10.53125,hour_dow,3,1,-58.1058114,-10.52740841,-0.65919089,0,0
Tor-RD1S2025-355-1,13464436,Dundas St W / Pacific Ave,43.66545591,-79.46858856,407.5180198,253.9381977,Heintzman St,Heintzman St 19 m South of Ln 2 N Dundas W Indian Grv to Ln 2 N Dundas W Indian Grv,TORONTO,Unknown,1,43.66647,-79.46372,2025-09-29T11:00:00.000Z,2027-09-15T23:00:00.000Z,716.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Swinging of boom and counterweight of tower crane including flying of forms,,56,1,249.8571429,13992,240.3392857,5.625,3.892857143,97.76785714,5.464285714,24.96428571,26.57142857,85.17857143,113.1428571,32,1,248.4375,57.47366157,243.5625,1.78125,3.09375,hour,3,1,1.419642857,0.571428571,0.024700755,1,0
Tor-RD1S2025-355-2,13464438,Keele St / Dundas St W,43.66540541,-79.46453402,87.90796078,162.6462268,Keele St,Keele St 19 m North of Jackson Pl to 28 m South of Vine Ave,TORONTO,Major Arterial Road,1,43.66616,-79.46486,2025-09-29T11:00:00.000Z,2027-09-15T23:00:00.000Z,716.5,High,High,CONSTRUCTION,,ONE_DIRECTION,Swinging of boom and counterweight of tower crane including flying of forms,,56,1,578.1964286,32379,548.3928571,14.07142857,15.73214286,138.1785714,12.19642857,105.2321429,120.3392857,208.3571429,144.2678571,128,4,606.578125,61.15626163,524.28125,68.3515625,13.9453125,hour_dow,3,1,-28.38169643,-4.678984497,-0.464084881,0,0
Tor-RD1S2025-355-2,13464716,Keele St / Annette St,43.66365367,-79.46380372,291.3545747,163.0447848,Keele St,Keele St 19 m North of Jackson Pl to 28 m South of Vine Ave,TORONTO,Major Arterial Road,1,43.66616,-79.46486,2025-09-29T11:00:00.000Z,2027-09-15T23:00:00.000Z,716.5,High,High,CONSTRUCTION,,ONE_DIRECTION,Swinging of boom and counterweight of tower crane including flying of forms,,57,1,493.8421053,28149,468.1929825,11.22807018,14.42105263,33.10526316,24.98245614,168.7192982,135.7719298,84.10526316,105.245614,96,3,551.9479167,88.14716997,477.375,64.04166667,10.53125,hour_dow,3,1,-58.1058114,-10.52740841,-0.65919089,0,0
Tor-RD1S2025-355-2,13464436,Dundas St W / Pacific Ave,43.66545591,-79.46858856,309.9609862,255.370902,Keele St,Keele St 19 m North of Jackson Pl to 28 m South of Vine Ave,TORONTO,Major Arterial Road,1,43.66616,-79.46486,2025-09-29T11:00:00.000Z,2027-09-15T23:00:00.000Z,716.5,High,High,CONSTRUCTION,,ONE_DIRECTION,Swinging of boom and counterweight of tower crane including flying of forms,,56,1,249.8571429,13992,240.3392857,5.625,3.892857143,97.76785714,5.464285714,24.96428571,26.57142857,85.17857143,113.1428571,32,1,248.4375,57.47366157,243.5625,1.78125,3.09375,hour,3,1,1.419642857,0.571428571,0.024700755,1,0
Tor-RD1S2025-967,13466982,Spadina Ave / Queen St W,43.6487422,-79.3963708,123.9367161,118.8489625,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,396.0714286,22180,378.6607143,14.5,2.910714286,502.4821429,69.19642857,102.0535714,165.8571429,72.69642857,55.46428571,184,5,427.6956522,84.6615556,405.6195652,11.89130435,10.18478261,hour,16,1,-31.6242236,-7.39409518,-0.373537001,0,0
Tor-RD1S2025-967,13467191,Richmond St W / Brant St,43.6474745,-79.39865688,214.4478573,200.5801234,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,160.1071429,8966,154.1785714,5.339285714,0.589285714,110.0,54.32142857,0.0,28.5,131.5357143,0.071428571,32,1,142.09375,51.54725948,135.84375,6.15625,0.09375,hour,16,1,18.01339286,12.67711835,0.349453939,1,0
Tor-RD1S2025-967,13467124,Spadina Ave / Richmond St W,43.64780783,-79.39596966,215.9410723,139.2936267,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,436.2142857,24428,418.6607143,14.60714286,2.946428571,338.1607143,99.21428571,92.57142857,138.0357143,205.5714286,0.035714286,112,2,431.7321429,78.3213503,414.3482143,14.40178571,2.982142857,hour,16,1,4.482142857,1.03817678,0.057227599,1,0
Tor-RD1S2025-967,13467242,Richmond St W / Maud St,43.64716782,-79.40011541,303.8214232,219.3738425,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,109.0,6104,103.8928571,4.696428571,0.410714286,54.19642857,20.125,0.0,4.428571429,104.5714286,0.0,32,1,128.09375,44.63064142,122.6875,5.21875,0.1875,hour,16,1,-19.09375,-14.90607465,-0.427817065,0,0
Tor-RD1S2025-967,13466852,Queen St W / Peter St,43.64933901,-79.39366395,326.4086282,88.8467996,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,207.9464286,11645,201.0892857,6.125,0.732142857,456.3392857,59.875,9.232142857,36.96428571,85.80357143,75.94642857,,,,,,,,none,16,0,,,,,
Tor-RD1S2025-967,13467308,Spadina Ave / Adelaide St W,43.64674426,-79.39554626,331.8011192,148.1881463,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,452.6964286,25351,435.3571429,14.80357143,2.535714286,351.0892857,84.23214286,123.0178571,150.4107143,0.089285714,179.1785714,112,2,440.8482143,75.1209487,423.3125,14.875,2.660714286,hour,16,1,11.84821429,2.687594937,0.15772184,1,0
Tor-RD1S2025-967,13467393,Adelaide St W / Brant St / St. Andrew's Playground Trl,43.64622428,-79.39812688,341.3542797,185.5036351,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,203.5357143,11398,196.2142857,6.928571429,0.392857143,160.5892857,56.21428571,0.482142857,16.98214286,0.160714286,185.9107143,32,1,145.4375,18.02674984,138.78125,6.3125,0.34375,hour,16,1,58.09821429,39.94720363,3.222889029,1,1
Tor-RD1S2025-967,13467150,Queen St W / Portland St,43.64771268,-79.40141745,344.7839457,239.6386315,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,178.5178571,9997,171.5892857,6.0,0.928571429,210.3571429,38.76785714,0.0,28.125,88.57142857,61.82142857,32,1,186.34375,34.86620452,178.375,7.03125,0.9375,hour,16,1,-7.825892857,-4.199707721,-0.224454969,0,0
Tor-RD1S2025-967,13467040,Richmond St W / Peter St,43.64839338,-79.39327799,370.7474364,105.4198866,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,298.125,16695,286.5892857,9.892857143,1.642857143,358.625,79.5,35.08928571,49.42857143,213.6071429,0.0,,,,,,,,none,16,0,,,,,
Tor-RD1S2025-967,13467277,Richmond St W / Portland St,43.64697709,-79.40110802,374.0096683,226.7917319,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,166.8571429,9344,159.875,6.196428571,0.785714286,179.3035714,61.19642857,122.3571429,0.089285714,23.33928571,21.07142857,32,1,164.75,54.00597339,156.65625,8.0,0.09375,hour,16,1,2.107142857,1.278994147,0.039016848,1,0
Tor-RD1S2025-967,13466402,Dundas St W / Augusta Ave,43.65226641,-79.40111302,429.8795451,320.5783361,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,57,1,244.1578947,13917,236.8596491,5.614035088,1.684210526,81.8245614,21.84210526,0.649122807,27.0,121.1754386,95.33333333,32,1,201.9375,39.6223605,193.25,7.21875,1.46875,hour,16,1,42.22039474,20.90765447,1.065569901,1,0
Tor-RD1S2025-967,13467204,Adelaide St W / Peter St,43.64731236,-79.3928129,451.3926477,118.991417,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,264.5892857,14817,258.625,5.375,0.589285714,556.3214286,90.48214286,46.07142857,52.08928571,0.0,166.4285714,,,,,,,,none,16,0,,,,,
Tor-RD1S2025-967,13467481,Adelaide St W / Portland St,43.64574375,-79.40059028,456.0175567,210.4278362,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,223.6428571,12524,214.6607143,8.392857143,0.589285714,189.875,57.30357143,34.96428571,39.64285714,0.071428571,148.9642857,32,1,150.53125,17.58478884,143.65625,6.625,0.25,hour,16,1,73.11160714,48.56905602,4.157661933,1,1
Tor-RD1S2025-967,13466443,Dundas St W / Denison Ave,43.65203613,-79.40223944,475.5422683,310.1267736,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,244.7142857,13704,236.375,6.0,2.339285714,112.4464286,43.71428571,11.51785714,28.23214286,107.6964286,97.26785714,32,1,204.5,36.68523479,192.90625,6.625,4.96875,hour,16,1,40.21428571,19.66468739,1.096198128,1,0
Tor-RD1S2025-967,13467505,Spadina Ave / King St W,43.64546022,-79.39502445,476.9111926,152.948744,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,335.3035714,18777,312.0357143,12.91071429,10.35714286,470.1071429,64.33928571,127.7142857,171.3035714,16.26785714,20.01785714,183,5,326.8743169,63.9329194,309.5027322,11.1147541,6.256830601,hour,16,1,8.429254489,2.578744812,0.131845293,1,0
Tor-RD1S2025-967,13467592,King St W / Brant St,43.6449449,-79.39760757,482.1260132,178.9248544,Cameron St,Cameron St 34 m North of Ln N Queen W Cameron to 34 m North of Ln N Queen W Cameron,TORONTO,Local Road,1,43.64928,-79.39772,2025-05-01T04:00:00.000Z,2027-03-11T05:00:00.000Z,679.0416667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,56,1,62.98214286,3527,51.57142857,3.339285714,8.071428571,177.7857143,38.33928571,7.714285714,0.0,34.92857143,20.33928571,64,2,64.328125,13.07615628,53.640625,4.484375,6.203125,hour,16,1,-1.345982143,-2.092369617,-0.102934082,0,0
Tor-RD1S2026-206-1,30155158,Lake Shore Blvd E / Cherry St / Martin Goodman Trl,43.64899692,-79.35644866,424.8386331,158.4284365,Front St E,Front St E 25 m West of Cherry St to Cherry St,TORONTO,Local Road,1,43.65255,-79.35839,2026-01-01T05:00:00.000Z,2026-12-31T05:00:00.000Z,364.0,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,,57,1,410.3333333,23389,365.9473684,37.73684211,6.649122807,4.894736842,1.228070175,38.63157895,36.36842105,178.4912281,156.8421053,,,,,,,,none,1,0,,,,,
Tor-RD1S2026-206-2,30155158,Lake Shore Blvd E / Cherry St / Martin Goodman Trl,43.64899692,-79.35644866,423.9591914,161.8508343,Cherry St,Cherry St at Front St E to 12 m South of Eastern Ave,TORONTO,Local Road,1,43.65262,-79.35809,2026-01-01T05:00:00.000Z,2026-12-31T05:00:00.000Z,364.0,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,,57,1,410.3333333,23389,365.9473684,37.73684211,6.649122807,4.894736842,1.228070175,38.63157895,36.36842105,178.4912281,156.8421053,,,,,,,,none,1,0,,,,,
Tor-RD1S2026-320,13461385,Langford Ave / Fielding Ave,43.68142835,-79.34121959,477.9202595,247.9791858,Caithness Ave,Caithness Ave 43m South of Glebeholme Blvd,TORONTO,Local Road,1,43.68304,-79.33571,2026-03-25T04:00:00.000Z,2026-05-31T03:59:00.000Z,66.99930556,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Storage of trailer,,56,1,18.73214286,1049,18.26785714,0.392857143,0.071428571,13.51785714,1.285714286,3.553571429,11.58928571,3.589285714,0.0,,,,,,,,none,1,0,,,,,
Tor-RD1S2026-338-1,13467939,Crawford St / Shank St,43.6423681,-79.41406691,213.8730739,268.4548163,Ln E Strachan N King,Ln E Strachan N King 29 m North of King St W to King St W,TORONTO,Unknown,1,43.64242,-79.41141,2026-03-23T10:00:00.000Z,2027-01-01T03:00:00.000Z,283.7083333,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Other,,56,1,39.44642857,2209,38.16071429,1.017857143,0.267857143,21.30357143,6.053571429,12.30357143,15.17857143,1.339285714,10.625,,,,,,,,none,1,0,,,,,
Tor-RD1S2026-338-2,13467939,Crawford St / Shank St,43.6423681,-79.41406691,222.8262537,275.387111,King St W,King St W from Ln E Strachan N King to Strachan Ave,TORONTO,Major Arterial Road,1,43.64218,-79.41131,2026-03-23T10:00:00.000Z,2027-01-01T03:00:00.000Z,283.7083333,High,High,CONSTRUCTION,,ONE_DIRECTION,Other,,56,1,39.44642857,2209,38.16071429,1.017857143,0.267857143,21.30357143,6.053571429,12.30357143,15.17857143,1.339285714,10.625,,,,,,,,none,1,0,,,,,
Tor-RD1S2026-338-3,13467939,Crawford St / Shank St,43.6423681,-79.41406691,172.6331216,282.2013503,Strachan Ave,Strachan Ave at King St W to 35 m North of King St W,TORONTO,Minor Arterial Road,1,43.64204,-79.41197,2026-03-23T10:00:00.000Z,2027-01-01T03:00:00.000Z,283.7083333,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,,56,1,39.44642857,2209,38.16071429,1.017857143,0.267857143,21.30357143,6.053571429,12.30357143,15.17857143,1.339285714,10.625,,,,,,,,none,1,0,,,,,
Tor-RD1S2026-389,13466407,Bathurst St / Dundas St W,43.65229532,-79.40601307,67.74996247,163.6585047,Bathurst St,Bathurst St 68 m North of Dundas St W to 89 m North of Dundas St W,TORONTO,Major Arterial Road,1,43.65288,-79.40625,2026-03-31T04:00:00.000Z,2026-12-31T05:00:00.000Z,275.0416667,High,High,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,57,1,394.8947368,22509,383.1929825,9.228070175,2.473684211,242.4736842,27.07017544,92.15789474,103.0701754,113.7894737,85.87719298,472,11,419.6864407,85.42584216,406.4830508,9.68220339,3.521186441,hour,3,1,-24.79170384,-5.907196762,-0.290213163,0,0
Tor-RD1S2026-389,13465757,College St / Bathurst St,43.65646579,-79.40770212,415.483565,343.6699821,Bathurst St,Bathurst St 68 m North of Dundas St W to 89 m North of Dundas St W,TORONTO,Major Arterial Road,1,43.65288,-79.40625,2026-03-31T04:00:00.000Z,2026-12-31T05:00:00.000Z,275.0416667,High,High,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,57,1,391.754386,22330,380.1052632,9.421052632,2.228070175,222.3859649,79.47368421,114.1754386,104.877193,86.57894737,86.12280702,352,8,438.5767045,87.44016968,426.1988636,9.491477273,2.886363636,hour,3,1,-46.82231858,-10.67597027,-0.535478359,0,0
Tor-RD1S2026-389,13466402,Dundas St W / Augusta Ave,43.65226641,-79.40111302,418.8833042,99.37238925,Bathurst St,Bathurst St 68 m North of Dundas St W to 89 m North of Dundas St W,TORONTO,Major Arterial Road,1,43.65288,-79.40625,2026-03-31T04:00:00.000Z,2026-12-31T05:00:00.000Z,275.0416667,High,High,CONSTRUCTION,,ONE_DIRECTION,Walk-through/staging scaffold,,57,1,244.1578947,13917,236.8596491,5.614035088,1.684210526,81.8245614,21.84210526,0.649122807,27.0,121.1754386,95.33333333,32,1,201.9375,39.6223605,193.25,7.21875,1.46875,hour,3,1,42.22039474,20.90765447,1.065569901,1,0
Tor-RD1S2026-483,13464438,Keele St / Dundas St W,43.66540541,-79.46453402,141.1670104,157.6990581,Vine Ave,Vine Ave 13 m West of Keele St to 31 m East of Ln W Keele S Vine,TORONTO,Local Road,1,43.66658,-79.4652,2026-05-01T11:00:00.000Z,2026-05-31T23:00:00.000Z,30.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Operation of cherry picker,,56,1,578.1964286,32379,548.3928571,14.07142857,15.73214286,138.1785714,12.19642857,105.2321429,120.3392857,208.3571429,144.2678571,128,4,606.578125,61.15626163,524.28125,68.3515625,13.9453125,hour_dow,1,1,-28.38169643,-4.678984497,-0.464084881,0,0
Tor-RD52026-1120,13463416,Rockcliffe Blvd / Castleton Ave / Corbett Ave / Gaffney Park Trl,43.67169676,-79.48708486,85.06948404,199.0291701,Terry Dr,Terry Dr 9 m Northwest of Gaffney Park Trl to 3 m Northwest of Gaffney Park Trl,YORK,Local Road,1,43.67242,-79.48674,2026-04-27T11:00:00.000Z,2026-06-26T21:00:00.000Z,60.41666667,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",,57,1,152.8421053,8712,146.9298246,1.98245614,3.929824561,7.298245614,2.175438596,72.19298246,75.50877193,0.0,5.140350877,32,1,157.90625,26.71638301,150.40625,2.875,4.625,hour,1,1,-5.064144737,-3.207057819,-0.189552034,0,0
Tor-RD52026-1541,13463635,Davenport Rd / Uxbridge Ave,43.67019864,-79.45702275,489.4964601,151.571994,Hounslow Heath Rd,Hounslow Heath Rd 16 m South of Silverthorn Ave to 12 m West of Laughton Ave,TORONTO,Local Road,1,43.67407,-79.45992,2026-05-04T11:00:00.000Z,2026-06-26T23:00:00.000Z,53.5,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",,56,1,208.625,11683,197.0357143,6.25,5.339285714,16.33928571,5.339285714,1.267857143,9.178571429,94.89285714,103.2857143,,,,,,,,none,1,0,,,,,
Tor-RD52026-1770-2,13467463,Bloor St W / Royal York Rd,43.64736297,-79.51136332,209.9083903,247.6775196,Jackson Ave,Jackson Ave 19 m North of Bloor St W to Varley Lane,ETOBICOKE,Local Road,1,43.64808,-79.50895,2026-05-07T11:00:00.000Z,2026-06-30T23:00:00.000Z,54.5,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",,56,1,519.1428571,29072,497.8392857,10.33928571,10.96428571,125.1607143,9.607142857,123.1785714,113.6071429,140.0,142.3571429,120,3,606.3666667,117.0736271,586.0833333,10.5,9.783333333,hour_dow,3,1,-87.22380952,-14.38466432,-0.745033802,0,0
